103000000101,9,24,25,27,33,36
103000000102,12,18,20,26,32,37
103000000103,7,18,20,27,39,42
103000000104,2,9,10,21,34,37
103000000105,13,22,32,34,43,45
103000000106,25,29,30,34,40,41
103000000201,3,9,11,26,43,44
103000000202,5,19,23,25,27,34
103000000301,5,17,21,23,37,44
103000000302,3,20,23,25,28,43
103000000303,5,15,21,37,43,44
103000000304,14,18,22,30,33,40
103000000305,9,16,24,35,39,41
103000000306,1,2,14,23,28,41
103000000307,22,31,32,35,39,44
103000000308,6,11,14,19,25,38
103000000309,4,15,19,30,34,45
103000000310,1,6,23,25,29,32
103000000311,1,15,18,25,28,35
103000000312,2,5,23,26,32,33
103000000313,23,26,32,37,38,39
103000000401,2,9,17,24,26,40
103000000402,8,9,20,21,29,39
103000000403,30,37,38,40,41,44
103000000404,9,13,15,21,36,42
103000000405,5,19,23,28,31,44
103000000406,7,16,28,29,40,44
103000000407,5,12,23,25,28,31
103000000408,7,13,17,18,29,42
103000000409,6,14,19,24,33,39
103000000410,16,17,27,31,38,39
103000000411,8,15,20,40,42,44
103000000412,13,15,16,26,33,41
103000000413,4,17,18,26,39,45
103000000501,8,16,19,22,25,29
103000000502,1,2,4,20,26,30
103000000503,10,16,20,21,34,43
103000000601,4,17,23,35,38,39
103000000602,3,7,13,19,25,40
103000000603,18,20,21,25,30,37
103000000604,4,15,17,31,35,41
103000000605,6,15,20,28,33,37
103000000606,6,14,15,17,28,45
103000000607,19,27,29,35,37,44
103000000608,3,7,13,23,36,44
103000000701,7,9,17,28,31,45
103000000702,2,8,13,15,40,42
103000000801,3,6,9,18,28,45
103000000802,1,8,10,28,35,36
103000000803,5,8,15,23,24,32
103000000804,7,21,28,29,31,45
103000000805,7,32,34,36,40,42
103000000806,16,18,22,23,36,41
103000000807,6,13,25,31,37,44
103000000808,5,14,16,23,24,27
103000000809,7,10,19,21,26,42
103000000810,17,22,27,29,33,42
103000000811,2,4,10,16,18,37
103000000812,4,6,9,15,16,18
103000000813,9,14,33,34,38,41
103000000814,1,19,22,23,25,43
103000000901,6,17,27,33,34,43
103000000902,1,2,9,13,25,30
103000000903,5,8,9,34,36,43
103000000904,18,19,26,32,36,41
103000000905,1,4,6,7,24,27
103000000906,8,17,22,27,37,40
103000000907,4,13,35,38,39,41
103000000908,1,6,12,17,29,37
103000001001,22,25,34,39,41,44
103000001002,2,9,21,22,25,28
103000001003,14,21,24,25,27,45
103000001004,3,5,14,30,31,32
103000001005,7,15,24,25,32,34
103000001006,4,16,18,26,32,41
103000001007,19,25,29,34,36,43
103000001008,11,15,31,37,39,42
103000001009,6,9,20,21,31,45
103000001010,2,5,27,34,39,41
103000001011,10,16,21,29,35,43
103000001012,8,14,23,35,39,42
103000001013,12,18,36,38,43,45
103000001014,1,5,23,24,29,34
103000001101,1,12,14,17,38,41
103000001102,4,5,12,24,25,28
103000001103,1,6,32,33,35,43
103000001104,3,13,16,26,38,43
103000001105,11,13,20,34,41,44
103000001106,4,8,19,30,41,44
103000001107,6,7,16,21,26,32
103000001108,19,27,30,31,36,37
103000001109,4,9,10,12,38,41
103000001110,7,8,15,17,18,35
103000001111,1,16,18,19,21,41
103000001112,17,21,22,33,34,39
103000001113,3,22,24,25,32,40
103000001114,22,25,31,38,39,44
103000001115,16,19,20,26,39,44
103000001201,16,27,33,34,35,42
103000001202,1,9,24,25,38,40
103000001203,19,31,32,34,38,44
103000001204,18,21,32,33,37,40
103000001205,8,14,30,34,40,44
103000001206,1,10,32,35,37,39
103000001207,3,19,35,37,43,44
103000001208,2,19,27,31,43,44
103000001209,9,18,32,39,42,43
103000001210,22,25,27,33,40,44
103000001211,1,9,11,17,34,44
103000001301,3,5,18,23,24,39
103000001302,6,16,17,20,38,43
103000001303,5,21,28,30,33,36
103000001304,2,17,18,35,37,43
103000001305,19,27,29,35,44,45
103000001306,6,8,10,16,17,34
103000001307,13,15,23,26,41,43
103000001308,2,5,12,27,31,40
103000001309,7,8,11,15,33,35
103000001310,2,12,34,36,40,44
103000001311,5,6,16,18,20,41
103000001312,22,26,30,40,44,45
103000001313,4,11,15,17,38,42
103000001401,5,9,10,13,14,41
103000001402,1,8,15,23,26,35
103000001403,3,12,16,18,21,45
103000001404,9,12,16,17,28,35
103000001405,4,6,8,11,23,26
103000001406,4,5,20,21,27,40
