106000000101,5,6,11,39,41,43
106000000102,2,7,12,26,29,37
106000000103,1,2,6,23,34,43
106000000104,16,20,25,27,40,43
106000000105,2,7,8,26,27,43
106000000106,2,25,27,32,33,34
106000000107,6,10,29,32,35,38
106000000108,1,14,20,28,29,45
106000000109,1,7,21,34,35,42
106000000110,8,13,27,29,35,40
106000000111,6,17,18,29,35,39
106000000201,16,26,33,40,43,44
106000000202,1,7,9,14,15,41
106000000203,7,16,26,30,34,41
106000000204,26,29,31,34,38,45
106000000205,4,12,15,17,22,39
106000000206,9,13,14,18,24,39
106000000207,2,4,5,6,38,41
106000000208,1,12,27,33,35,44
106000000209,2,5,14,19,33,34
106000000210,13,18,23,31,33,45
106000000211,3,6,11,33,38,42
106000000212,3,6,25,27,28,29
106000000213,3,5,22,29,30,37
106000000214,13,16,24,30,33,38
106000000215,14,18,20,27,29,42
106000000216,7,13,21,30,33,43
106000000301,4,6,17,20,23,43
106000000302,1,11,14,31,41,44
106000000303,2,10,11,16,24,39
106000000304,3,4,24,30,36,45
106000000305,6,9,12,18,32,38
106000000306,8,13,20,32,37,41
106000000307,1,3,10,22,26,33
106000000308,14,17,21,23,34,38
106000000309,1,4,6,14,15,34
106000000310,10,21,26,32,36,38
106000000311,9,13,15,18,19,34
106000000312,2,3,32,39,40,44
106000000313,7,9,18,27,40,45
106000000314,3,7,13,35,43,45
106000000315,1,6,20,33,35,44
106000000316,4,12,15,35,36,40
106000000317,2,12,28,32,35,39
106000000401,4,11,13,34,35,36
106000000402,5,8,39,40,41,43
106000000403,16,18,25,28,37,43
106000000404,4,11,22,25,33,34
106000000405,5,14,38,40,41,45
106000000406,5,9,21,27,36,45
106000000501,18,19,23,37,40,43
106000000502,4,6,29,40,44,45
106000000503,4,18,25,27,31,34
106000000504,7,14,22,25,26,44
106000000505,14,23,29,37,39,43
106000000506,3,8,22,24,29,38
106000000507,3,10,14,21,39,42
106000000508,2,4,9,30,33,37
106000000509,6,10,16,19,32,38
106000000510,9,12,17,30,32,33
106000000511,6,8,13,16,42,44
106000000512,4,9,12,13,25,45
106000000513,8,10,14,22,25,35
106000000514,15,24,29,30,32,34
106000000515,4,16,23,25,30,38
106000000516,6,12,16,23,38,45
106000000517,3,7,8,20,22,45
106000000518,8,23,25,29,33,39
106000000601,9,24,32,33,34,45
106000000602,13,14,16,22,35,36
106000000603,25,26,27,39,40,44
106000000604,11,19,30,33,35,43
106000000605,1,4,5,25,35,38
106000000606,3,4,11,12,19,26
106000000607,11,23,27,29,36,39
106000000608,1,11,15,23,32,35
106000000609,6,16,27,32,41,45
106000000610,25,26,27,32,36,42
106000000611,6,8,21,22,33,41
106000000612,18,29,33,34,37,41
106000000613,12,15,30,32,35,36
106000000614,5,30,31,38,44,45
106000000615,11,13,21,24,26,44
106000000616,6,22,27,34,36,43
106000000617,11,14,27,33,36,44
106000000618,6,22,27,28,31,38
106000000619,6,7,27,36,40,45
106000000701,3,23,28,29,36,42
106000000702,1,3,6,7,15,37
106000000703,7,12,31,34,38,44
106000000704,9,13,14,19,24,43
106000000705,8,13,14,15,20,43
106000000706,15,17,20,23,31,38
106000000707,8,14,19,21,22,32
106000000708,14,19,20,29,34,45
106000000709,7,8,32,34,44,45
106000000710,4,7,9,11,19,28
