108000000101,3,5,7,17,28,32
108000000201,4,9,33,35,42,45
108000000202,20,25,27,40,42,43
108000000203,1,9,11,21,22,27
108000000204,12,15,17,20,30,37
108000000205,19,23,31,32,44,45
108000000206,13,16,26,31,33,42
108000000207,13,14,18,30,31,41
108000000301,1,9,11,25,30,42
108000000302,2,25,28,29,33,39
108000000401,14,17,18,23,35,36
108000000402,24,35,39,40,43,45
108000000403,15,24,25,26,43,45
108000000404,4,11,15,24,33,39
108000000405,7,10,18,20,28,42
108000000406,12,13,14,26,36,42
108000000407,14,25,26,28,34,42
108000000501,5,11,12,13,38,40
108000000502,5,7,12,15,31,39
108000000503,11,14,26,37,38,41
108000000504,3,4,15,27,35,43
108000000505,8,15,19,26,28,35
108000000506,13,15,22,23,34,36
108000000507,11,13,16,27,37,41
108000000508,7,11,24,27,29,37
108000000509,4,17,25,28,39,41
108000000510,3,6,23,27,36,43
108000000601,2,10,16,27,31,37
108000000602,9,11,12,24,34,42
108000000603,5,9,12,19,21,31
108000000604,17,20,38,41,42,43
108000000605,1,11,15,34,43,45
108000000606,5,10,17,38,39,41
108000000607,1,7,25,32,33,37
108000000608,3,6,16,19,22,28
108000000609,2,10,12,17,20,29
108000000610,2,6,20,27,39,45
108000000611,14,17,24,29,33,41
108000000612,1,9,14,21,25,43
108000000613,6,8,23,32,37,39
108000000614,6,10,12,18,24,33
108000000615,16,21,30,43,44,45
108000000616,15,17,28,32,40,45
108000000701,9,17,20,30,33,34
108000000702,3,7,12,28,44,45
108000000703,11,12,16,20,23,30
108000000704,4,8,17,21,34,40
108000000705,8,23,26,35,39,45
108000000706,3,7,28,29,32,43
108000000707,1,14,25,29,32,40
108000000801,3,16,22,24,27,39
108000000802,1,2,6,15,38,45
108000000803,1,8,9,18,28,31
108000000804,9,24,28,35,40,42
108000000901,1,5,7,19,25,45
108000000902,6,12,29,30,37,41
108000000903,11,13,31,38,42,45
108000001001,17,18,19,34,36,41
108000001002,2,5,14,24,33,42
108000001003,2,11,24,26,27,32
108000001004,8,13,18,19,27,41
108000001005,7,17,23,25,40,41
108000001006,5,17,21,25,39,42
108000001007,10,11,24,27,32,43
108000001008,10,23,29,39,42,45
108000001009,8,9,14,19,27,36
108000001101,2,9,29,36,39,41
108000001102,22,30,33,37,42,43
108000001201,1,7,16,36,38,43
108000001202,6,12,22,25,32,40
108000001203,4,12,14,34,36,43
108000001204,1,15,16,35,38,44
108000001205,4,32,36,39,44,45
108000001206,6,15,23,27,34,44
108000001301,5,24,34,37,39,45
108000001302,4,10,18,22,24,33
108000001303,6,7,33,35,36,44
108000001304,1,13,14,22,26,45
108000001305,2,4,8,16,25,34
108000001306,4,8,14,15,17,28
108000001307,10,13,14,18,31,40
108000001308,6,8,23,28,36,41
108000001309,5,14,19,27,34,40
108000001310,7,9,20,23,38,44
108000001311,18,26,33,35,37,39
108000001312,7,12,14,24,33,34
108000001401,3,7,10,19,21,33
108000001402,1,2,21,32,36,43
108000001403,1,6,9,19,30,41
108000001404,13,16,22,29,30,31
108000001405,2,9,17,20,38,40
108000001406,13,15,17,31,33,39
108000001407,2,7,15,26,34,37
108000001408,10,12,17,18,21,28
108000001409,19,21,26,31,43,44
108000001410,10,12,22,25,31,41
108000001411,6,9,15,23,35,45
108000001412,2,10,14,17,24,30
108000001413,1,8,16,20,28,36
108000001414,2,17,19,27,31,34
108000001415,13,19,22,24,42,44
108000001416,25,26,36,38,40,41
108000001417,17,22,23,34,35,41
108000001418,4,6,35,37,38,39
108000001501,8,11,16,21,34,35
108000001502,5,9,14,27,31,34
108000001503,4,10,13,15,20,45
108000001504,13,23,28,33,35,38
108000001505,11,13,22,24,29,38
108000001506,4,17,20,23,33,44
108000001507,9,13,16,18,33,35
108000001508,1,4,6,10,42,44
108000001509,12,21,22,25,30,36
108000001510,4,12,19,31,36,42
108000001511,11,16,33,36,41,43
108000001512,11,19,30,42,43,45
108000001513,2,4,22,33,42,43
108000001514,10,16,17,21,33,37
108000001515,2,20,24,27,36,41
108000001601,9,15,18,19,35,40
108000001602,1,5,10,19,22,38
108000001603,1,3,9,15,16,42
108000001604,4,11,25,36,41,42
108000001605,10,18,20,33,35,38
108000001701,17,19,32,33,34,37
108000001702,7,9,10,33,37,40
108000001703,7,19,26,29,37,42
108000001704,4,17,26,28,43,45
108000001705,1,2,5,7,31,33
108000001706,2,4,7,30,33,41
108000001707,15,16,28,29,31,36
108000001801,1,18,37,41,42,44
108000001802,5,9,14,17,33,34
108000001803,2,16,17,21,30,39
108000001804,9,11,20,27,43,44
108000001805,1,13,16,27,28,36
108000001806,8,21,29,32,33,36
108000001807,3,4,6,16,28,42
108000001808,1,10,12,17,22,42
108000001809,8,13,15,22,25,35
108000001810,10,11,12,18,21,30
108000001811,1,2,7,22,41,44
108000001812,8,10,20,21,29,42
108000001901,4,11,17,18,35,44
108000001902,14,22,25,33,40,41
108000001903,8,12,28,33,38,45
108000001904,8,13,18,23,28,35
108000001905,2,16,17,30,41,44
108000001906,3,6,15,18,21,29
108000001907,3,14,16,38,39,40
108000001908,5,9,18,23,27,31
108000001909,9,14,15,18,31,32
108000001910,2,7,16,23,37,39
108000001911,2,8,23,29,32,38
108000001912,16,28,31,33,41,42
108000002001,11,22,27,34,41,43
108000002002,11,16,24,26,30,42
108000002003,18,31,35,41,42,44
108000002004,12,14,20,23,40,41
108000002005,4,11,14,20,26,30
108000002006,4,7,17,35,41,43
108000002007,7,20,28,31,41,42
108000002008,2,22,29,35,36,45
