100000000101,4,16,36,37,42,43
100000000102,11,21,25,36,43,44
100000000103,1,3,6,8,24,44
100000000104,2,8,13,17,37,45
100000000105,7,8,12,14,15,16
100000000106,8,15,20,35,40,44
100000000107,1,12,17,20,23,40
100000000108,19,21,22,23,41,44
100000000109,7,22,27,33,36,42
100000000110,2,20,30,39,43,44
100000000111,20,30,34,39,41,42
100000000112,9,13,16,20,30,37
100000000113,13,17,18,35,39,40
100000000114,1,8,22,25,27,40
100000000115,5,10,12,28,36,44
100000000201,13,14,25,27,38,44
100000000202,4,7,9,20,23,35
100000000203,7,20,21,27,36,39
100000000204,1,3,9,26,36,37
100000000205,1,13,17,22,29,32
100000000206,2,4,10,11,19,39
100000000207,2,5,27,29,37,43
100000000208,5,11,12,22,28,42
100000000209,11,12,26,35,38,45
100000000210,2,4,21,26,30,39
100000000211,13,16,26,32,33,44
100000000212,8,9,10,13,28,43
100000000213,2,4,11,20,29,42
100000000214,3,11,14,15,32,33
100000000215,7,29,30,32,34,44
100000000216,3,6,10,27,35,40
100000000217,2,8,10,11,20,31
100000000301,1,5,19,30,36,43
100000000302,2,6,22,25,34,45
100000000303,14,15,16,24,35,44
100000000304,5,9,27,28,34,41
100000000305,4,10,22,23,26,34
100000000306,5,9,12,24,36,43
100000000307,2,10,11,12,24,29
100000000308,6,9,16,25,28,34
100000000309,5,13,27,32,37,42
100000000310,5,8,9,16,18,20
100000000311,4,7,15,27,40,43
100000000312,2,8,10,20,26,37
100000000313,12,21,25,30,33,34
100000000314,1,2,5,9,22,27
100000000315,2,8,15,16,43,45
100000000401,1,9,12,31,39,45
100000000402,4,13,22,28,34,36
100000000403,19,22,25,27,38,42
100000000404,4,5,16,27,29,35
100000000405,20,25,32,33,34,42
100000000406,1,13,29,30,38,42
100000000501,2,16,24,35,40,42
100000000502,9,19,21,28,40,42
100000000601,17,20,26,34,41,44
100000000602,6,10,29,32,33,44
100000000603,2,19,24,25,38,39
100000000604,6,9,15,22,26,28
100000000605,4,5,8,9,10,22
100000000606,3,4,12,31,33,39
100000000607,3,4,20,25,38,44
100000000608,6,21,24,29,30,33
100000000609,2,9,11,20,29,44
100000000610,7,13,19,26,31,39
100000000611,1,16,27,28,33,40
100000000612,8,9,13,31,33,37
100000000613,11,21,34,37,40,45
100000000701,3,10,11,21,34,41
100000000702,8,11,12,24,29,37
100000000703,1,16,17,18,19,26
100000000704,2,12,22,23,32,42
100000000705,9,13,15,22,31,39
100000000706,11,16,21,30,43,44
100000000707,14,19,20,23,25,40
100000000708,10,16,21,24,28,36
100000000709,8,22,23,27,36,43
100000000801,3,11,24,32,35,43
100000000802,3,8,10,17,34,41
100000000803,3,15,17,25,27,45
100000000804,6,7,21,26,41,42
100000000805,3,12,13,41,42,44
100000000901,4,10,24,31,36,45
100000000902,1,5,9,18,20,22
100000001001,17,19,21,33,37,41
100000001002,5,8,22,30,33,41
100000001003,4,7,16,33,42,44
100000001004,2,4,16,21,24,33
