107000000101,10,11,22,26,29,45
107000000102,9,15,21,22,24,44
107000000103,2,7,10,22,32,42
107000000104,5,8,14,25,40,42
107000000105,9,14,18,22,26,27
107000000106,2,4,11,32,42,44
107000000107,11,21,22,40,41,42
107000000108,9,24,32,35,39,42
107000000109,1,10,12,14,18,39
107000000110,10,13,14,20,22,42
107000000111,7,20,21,23,25,27
107000000201,3,6,14,16,24,41
107000000202,9,11,21,28,33,41
107000000203,4,18,19,25,31,38
107000000204,3,5,19,24,30,41
107000000205,1,15,22,29,34,44
107000000206,5,8,11,25,31,45
107000000207,11,20,26,28,31,42
107000000208,3,11,20,32,44,45
107000000209,11,18,19,20,21,41
107000000210,2,4,22,24,29,32
107000000211,5,14,15,17,28,45
107000000212,5,18,22,27,28,35
107000000213,5,13,22,28,34,35
107000000214,3,12,24,30,41,45
107000000215,6,8,17,28,32,34
107000000301,4,9,14,17,22,40
107000000302,8,10,27,29,30,33
107000000303,7,9,19,21,30,33
107000000304,15,20,22,36,39,41
107000000305,2,5,21,22,27,30
107000000306,4,11,26,32,37,39
107000000307,10,19,21,22,24,36
107000000308,6,9,12,13,21,39
107000000309,15,20,24,25,32,35
107000000310,16,25,32,37,38,43
107000000311,11,21,26,32,36,37
107000000312,1,10,16,26,28,35
107000000401,10,12,13,14,28,34
107000000402,5,21,27,32,34,43
107000000403,5,8,13,20,23,40
107000000404,5,8,12,17,18,30
107000000405,2,3,8,10,17,32
107000000406,2,6,11,36,37,42
107000000407,9,21,23,24,32,42
107000000408,14,23,27,34,35,41
107000000409,3,23,32,33,37,39
107000000410,9,15,25,27,33,39
107000000411,7,12,13,17,18,22
107000000412,6,10,11,21,22,33
107000000413,3,11,12,24,25,42
107000000414,3,10,19,22,40,45
107000000415,2,13,17,26,27,28
107000000416,1,4,8,16,23,43
107000000417,5,18,28,32,39,44
107000000501,1,13,15,24,26,44
107000000502,5,12,22,35,40,45
107000000503,9,17,18,33,42,44
107000000504,5,10,16,30,32,45
107000000505,1,7,10,19,25,44
107000000506,9,15,19,32,34,41
107000000507,1,4,8,19,30,42
107000000508,2,8,12,30,32,34
107000000509,4,13,16,17,36,37
107000000601,1,2,12,19,38,42
107000000602,8,21,25,39,44,45
107000000603,4,18,22,24,35,39
107000000604,1,10,11,17,23,37
107000000605,1,4,16,17,26,35
107000000606,23,27,32,33,40,41
107000000607,14,21,35,36,43,44
107000000608,4,10,12,28,29,32
107000000701,22,26,32,34,35,44
107000000702,9,11,22,29,33,39
107000000703,6,18,19,20,30,33
107000000704,2,7,19,21,25,35
107000000705,6,7,10,21,26,37
107000000706,8,14,32,33,37,43
107000000707,1,4,5,16,35,41
107000000708,4,24,25,27,31,45
107000000709,8,11,23,24,32,38
107000000710,10,11,15,21,32,38
107000000711,3,5,22,27,36,45
107000000712,10,20,22,28,34,41
107000000713,2,3,14,27,34,35
107000000801,4,10,13,22,43,44
107000000802,9,10,12,21,27,28
107000000803,1,2,8,11,13,34
107000000804,1,18,19,36,37,38
107000000805,8,9,14,27,31,34
107000000806,4,9,11,18,23,41
107000000807,6,10,21,27,28,34
107000000808,3,17,28,32,36,41
107000000809,3,4,12,27,41,44
107000000810,2,4,8,13,20,33
107000000811,5,9,15,18,20,26
107000000812,6,10,14,26,35,37
107000000813,11,16,19,27,34,40
107000000814,1,11,24,34,35,43
107000000815,4,11,23,38,40,43
107000000816,2,10,20,34,38,44
107000000817,1,18,20,21,35,37
107000000901,4,11,30,32,35,37
107000000902,5,15,16,30,35,36
107000000903,9,12,23,30,34,40
107000001001,17,21,23,24,33,34
107000001002,5,6,15,30,38,44
107000001003,4,13,17,21,25,31
107000001004,2,12,25,27,40,41
107000001101,10,20,21,22,24,25
107000001102,1,2,6,17,32,44
107000001103,6,13,14,25,36,44
107000001104,1,2,10,26,36,38
107000001105,1,9,15,31,33,35
107000001106,3,8,10,20,36,38
107000001107,7,8,11,23,35,44
107000001108,2,11,13,19,29,41
107000001109,4,15,22,28,34,45
107000001110,5,30,33,36,38,42
107000001111,1,4,16,22,26,35
107000001112,13,18,20,23,33,40
107000001201,25,29,30,32,37,41
107000001202,7,15,17,21,23,33
107000001203,18,19,21,23,38,40
107000001204,8,9,15,23,42,44
107000001205,1,4,10,18,19,36
107000001206,11,18,29,38,42,44
107000001207,7,13,22,23,27,40
107000001208,10,15,19,28,29,33
107000001209,1,3,11,26,29,44
107000001210,3,17,19,34,37,40
107000001211,4,7,13,16,23,37
107000001212,13,16,20,22,32,42
107000001213,2,3,6,26,38,40
107000001214,7,10,19,26,32,35
107000001215,3,5,10,24,27,32
107000001216,4,8,9,26,29,32
107000001217,17,22,28,30,32,44
107000001218,15,25,31,32,39,42
107000001301,5,13,16,24,36,44
107000001302,17,21,24,26,34,40
107000001303,11,16,27,33,36,40
107000001304,1,12,18,19,22,44
107000001305,1,7,31,33,38,44
107000001306,16,28,36,38,42,43
107000001307,3,14,29,34,36,39
107000001308,12,14,23,29,33,36
107000001309,4,8,20,33,37,43
107000001310,8,13,18,29,32,44
107000001311,3,5,7,17,23,36
107000001312,1,6,21,29,43,44
107000001313,21,27,30,39,43,44
107000001314,4,6,8,28,38,40
107000001315,8,21,22,23,28,43
107000001316,5,6,21,24,34,37
107000001401,6,8,9,12,19,42
107000001402,10,16,20,21,28,39
107000001403,5,11,22,27,40,44
107000001404,3,14,16,20,25,37
107000001405,7,11,13,21,42,43
107000001406,11,14,18,23,26,34
107000001501,11,15,24,26,31,41
107000001502,5,15,16,27,30,42
107000001503,8,17,35,37,38,44
107000001504,9,10,25,27,30,43
107000001505,16,18,28,37,41,44
107000001506,8,12,15,19,21,27
107000001507,11,13,15,16,17,34
107000001508,15,16,31,33,35,43
107000001509,1,6,12,19,36,37
107000001510,2,6,22,34,36,40
107000001511,9,10,19,21,32,41
107000001601,4,13,16,27,37,45
107000001602,6,7,24,25,39,43
107000001603,11,19,23,30,33,34
107000001604,5,12,19,21,31,35
107000001605,12,16,29,32,34,36
107000001701,11,19,25,28,34,42
107000001702,3,8,15,23,29,41
107000001703,10,13,15,19,43,44
107000001801,6,18,19,22,38,44
107000001802,17,19,26,27,32,33
107000001803,6,13,16,17,35,44
107000001804,1,3,11,18,35,43
107000001805,5,20,24,32,35,40
107000001901,20,31,33,38,40,44
107000001902,4,5,9,12,23,25
107000001903,3,18,23,26,28,31
107000002001,1,5,11,15,35,39
107000002002,6,10,12,20,23,41
