109000000101,1,8,22,27,33,39
109000000102,1,14,23,34,35,39
109000000103,8,11,24,39,41,42
109000000104,5,10,29,34,36,39
109000000105,6,8,18,25,31,36
109000000106,6,8,10,25,35,40
109000000107,6,10,12,19,20,22
109000000108,3,6,25,35,36,40
109000000201,8,17,20,23,26,27
109000000202,5,7,22,24,30,43
109000000203,1,5,18,23,34,41
109000000204,6,16,31,32,39,42
109000000205,4,7,13,23,37,39
109000000206,7,12,13,27,40,42
109000000207,3,6,7,25,27,38
109000000208,2,22,25,36,40,43
109000000209,14,15,16,18,24,44
109000000210,13,17,27,30,31,33
109000000211,12,14,23,31,36,44
109000000212,15,18,24,40,41,42
109000000301,2,4,17,21,32,45
109000000302,5,10,31,34,37,42
109000000303,4,10,15,31,36,38
109000000304,3,8,13,15,25,31
109000000305,3,6,10,19,26,40
109000000306,14,25,27,30,32,35
109000000307,12,15,23,25,30,40
109000000308,1,10,21,30,35,42
109000000309,13,16,24,32,36,38
109000000310,14,19,23,28,43,45
109000000311,1,2,5,6,22,26
109000000312,2,9,17,34,39,45
109000000313,7,19,24,35,40,42
109000000314,19,22,26,32,39,42
109000000315,3,26,34,35,37,41
109000000316,1,2,12,20,30,43
109000000317,1,2,15,24,30,35
109000000318,21,23,26,33,41,44
109000000319,9,19,24,38,39,40
109000000401,6,28,29,33,44,45
109000000402,3,8,9,11,20,32
109000000403,8,10,31,34,36,43
109000000404,13,14,29,30,42,45
109000000405,2,5,10,11,16,40
109000000501,1,5,28,33,34,41
109000000502,6,10,11,26,29,33
109000000601,16,18,31,32,36,38
109000000602,4,5,12,14,16,36
109000000603,7,29,31,32,34,39
109000000604,1,2,6,31,35,39
109000000605,4,14,27,33,34,40
109000000606,7,14,19,28,31,43
109000000607,1,21,31,35,40,43
109000000608,8,16,18,19,32,43
109000000609,16,21,28,30,34,36
109000000610,9,10,20,35,39,44
109000000611,1,2,4,15,30,45
109000000701,1,4,8,28,35,39
109000000702,4,10,15,24,34,36
109000000703,3,5,24,27,33,37
109000000704,7,8,22,35,40,44
109000000801,14,19,20,31,34,36
109000000802,1,22,34,40,41,44
109000000803,3,6,14,23,29,40
109000000804,2,4,6,12,14,36
109000000805,1,7,16,24,28,41
109000000806,9,12,16,28,36,41
109000000807,14,17,19,26,28,40
109000000808,10,13,18,22,27,39
109000000809,2,9,22,28,32,37
